"","city","word","n","total","rank","term frequency"
"1269","Boston","architecture",19,690688,1269,2.75088028169014e-05
"1270","Boston","beg",19,690688,1270,2.75088028169014e-05
"1271","Boston","bloat",19,690688,1271,2.75088028169014e-05
"1272","Boston","competent",19,690688,1272,2.75088028169014e-05
"1273","Boston","inspection",19,690688,1273,2.75088028169014e-05
"1274","Boston","isolate",19,690688,1274,2.75088028169014e-05
"1275","Boston","knot",19,690688,1275,2.75088028169014e-05
"1276","Boston","mouthful",19,690688,1276,2.75088028169014e-05
"1277","Boston","mystic",19,690688,1277,2.75088028169014e-05
"1278","Boston","northeast",19,690688,1278,2.75088028169014e-05
"1279","Boston","possibility",19,690688,1279,2.75088028169014e-05
"1280","Boston","rejoice",19,690688,1280,2.75088028169014e-05
"1281","Boston","roar",19,690688,1281,2.75088028169014e-05
"1282","Boston","shabby",19,690688,1282,2.75088028169014e-05
"1283","Boston","sunshine",19,690688,1283,2.75088028169014e-05
"1284","Boston","unwind",19,690688,1284,2.75088028169014e-05
"1285","Boston","ache",18,690688,1285,2.60609710896961e-05
"1286","Boston","applause",18,690688,1286,2.60609710896961e-05
"1287","Boston","assist",18,690688,1287,2.60609710896961e-05
"1288","Boston","averse",18,690688,1288,2.60609710896961e-05
"1289","Boston","aversion",18,690688,1289,2.60609710896961e-05
"1290","Boston","beast",18,690688,1290,2.60609710896961e-05
"1291","Boston","belt",18,690688,1291,2.60609710896961e-05
"1292","Boston","bias",18,690688,1292,2.60609710896961e-05
"1293","Boston","bleed",18,690688,1293,2.60609710896961e-05
"1294","Boston","bounty",18,690688,1294,2.60609710896961e-05
"1295","Boston","congress",18,690688,1295,2.60609710896961e-05
"1296","Boston","cringe",18,690688,1296,2.60609710896961e-05
"1297","Boston","destine",18,690688,1297,2.60609710896961e-05
"1298","Boston","dismal",18,690688,1298,2.60609710896961e-05
"1299","Boston","dungeon",18,690688,1299,2.60609710896961e-05
"1300","Boston","enforce",18,690688,1300,2.60609710896961e-05
"1301","Boston","fanfare",18,690688,1301,2.60609710896961e-05
"1302","Boston","freely",18,690688,1302,2.60609710896961e-05
"1303","Boston","ghetto",18,690688,1303,2.60609710896961e-05
"1304","Boston","gulp",18,690688,1304,2.60609710896961e-05
"1305","Boston","gun",18,690688,1305,2.60609710896961e-05
"1306","Boston","humorous",18,690688,1306,2.60609710896961e-05
"1307","Boston","intimacy",18,690688,1307,2.60609710896961e-05
"1308","Boston","laughable",18,690688,1308,2.60609710896961e-05
"1309","Boston","murky",18,690688,1309,2.60609710896961e-05
"1310","Boston","nauseous",18,690688,1310,2.60609710896961e-05
"1311","Boston","nostalgia",18,690688,1311,2.60609710896961e-05
"1312","Boston","nostalgic",18,690688,1312,2.60609710896961e-05
"1313","Boston","objective",18,690688,1313,2.60609710896961e-05
"1314","Boston","prison",18,690688,1314,2.60609710896961e-05
"1315","Boston","shitty",18,690688,1315,2.60609710896961e-05
"1316","Boston","sparkle",18,690688,1316,2.60609710896961e-05
"1317","Boston","undecided",18,690688,1317,2.60609710896961e-05
"1318","Boston","unthinkable",18,690688,1318,2.60609710896961e-05
"1319","Boston","verge",18,690688,1319,2.60609710896961e-05
"1320","Boston","whine",18,690688,1320,2.60609710896961e-05
"1321","Boston","applaud",17,690688,1321,2.46131393624907e-05
"1322","Boston","associate",17,690688,1322,2.46131393624907e-05
"1323","Boston","bright",17,690688,1323,2.46131393624907e-05
"1324","Boston","cranky",17,690688,1324,2.46131393624907e-05
"1325","Boston","dawn",17,690688,1325,2.46131393624907e-05
"1326","Boston","detract",17,690688,1326,2.46131393624907e-05
"1327","Boston","ghost",17,690688,1327,2.46131393624907e-05
"1328","Boston","gut",17,690688,1328,2.46131393624907e-05
"1329","Boston","hangry",17,690688,1329,2.46131393624907e-05
"1330","Boston","ignorant",17,690688,1330,2.46131393624907e-05
"1331","Boston","locate",17,690688,1331,2.46131393624907e-05
"1332","Boston","proof",17,690688,1332,2.46131393624907e-05
"1333","Boston","quarantine",17,690688,1333,2.46131393624907e-05
"1334","Boston","redeem",17,690688,1334,2.46131393624907e-05
"1335","Boston","sensational",17,690688,1335,2.46131393624907e-05
"1336","Boston","shady",17,690688,1336,2.46131393624907e-05
"1337","Boston","sink",17,690688,1337,2.46131393624907e-05
"1338","Boston","speck",17,690688,1338,2.46131393624907e-05
"1339","Boston","sterile",17,690688,1339,2.46131393624907e-05
"1340","Boston","tackle",17,690688,1340,2.46131393624907e-05
"1341","Boston","woohoo",17,690688,1341,2.46131393624907e-05
"1342","Boston","abuse",16,690688,1342,2.31653076352854e-05
"1343","Boston","accomplish",16,690688,1343,2.31653076352854e-05
"1344","Boston","banger",16,690688,1344,2.31653076352854e-05
"1345","Boston","battle",16,690688,1345,2.31653076352854e-05
"1346","Boston","cathedral",16,690688,1346,2.31653076352854e-05
"1347","Boston","cove",16,690688,1347,2.31653076352854e-05
"1348","Boston","danger",16,690688,1348,2.31653076352854e-05
"1349","Boston","departure",16,690688,1349,2.31653076352854e-05
"1350","Boston","despise",16,690688,1350,2.31653076352854e-05
"1351","Boston","discretion",16,690688,1351,2.31653076352854e-05
"1352","Boston","dominate",16,690688,1352,2.31653076352854e-05
"1353","Boston","egregious",16,690688,1353,2.31653076352854e-05
"1354","Boston","explosive",16,690688,1354,2.31653076352854e-05
"1355","Boston","frighten",16,690688,1355,2.31653076352854e-05
"1356","Boston","harass",16,690688,1356,2.31653076352854e-05
"1357","Boston","impend",16,690688,1357,2.31653076352854e-05
"1358","Boston","joyful",16,690688,1358,2.31653076352854e-05
"1359","Boston","miraculous",16,690688,1359,2.31653076352854e-05
"1360","Boston","mob",16,690688,1360,2.31653076352854e-05
"1361","Boston","monstrosity",16,690688,1361,2.31653076352854e-05
"1362","Boston","overcome",16,690688,1362,2.31653076352854e-05
"1363","Boston","paradise",16,690688,1363,2.31653076352854e-05
"1364","Boston","peppermint",16,690688,1364,2.31653076352854e-05
"1365","Boston","playground",16,690688,1365,2.31653076352854e-05
"1366","Boston","prowl",16,690688,1366,2.31653076352854e-05
"1367","Boston","sadness",16,690688,1367,2.31653076352854e-05
"1368","Boston","skew",16,690688,1368,2.31653076352854e-05
"1369","Boston","spoil",16,690688,1369,2.31653076352854e-05
"1370","Boston","spouse",16,690688,1370,2.31653076352854e-05
"1371","Boston","stab",16,690688,1371,2.31653076352854e-05
"1372","Boston","stormy",16,690688,1372,2.31653076352854e-05
"1373","Boston","stroke",16,690688,1373,2.31653076352854e-05
"1374","Boston","sudden",16,690688,1374,2.31653076352854e-05
"1375","Boston","sympathetic",16,690688,1375,2.31653076352854e-05
"1376","Boston","synonymous",16,690688,1376,2.31653076352854e-05
"1377","Boston","timid",16,690688,1377,2.31653076352854e-05
"1378","Boston","trophy",16,690688,1378,2.31653076352854e-05
"1379","Boston","unfulfilled",16,690688,1379,2.31653076352854e-05
"1380","Boston","violation",16,690688,1380,2.31653076352854e-05
"1381","Boston","yoga",16,690688,1381,2.31653076352854e-05
"1382","Boston","abomination",15,690688,1382,2.17174759080801e-05
"1383","Boston","akin",15,690688,1383,2.17174759080801e-05
"1384","Boston","bastard",15,690688,1384,2.17174759080801e-05
"1385","Boston","bittersweet",15,690688,1385,2.17174759080801e-05
"1386","Boston","cancellation",15,690688,1386,2.17174759080801e-05
"1387","Boston","clap",15,690688,1387,2.17174759080801e-05
"1388","Boston","closure",15,690688,1388,2.17174759080801e-05
"1389","Boston","concord",15,690688,1389,2.17174759080801e-05
"1390","Boston","confirmation",15,690688,1390,2.17174759080801e-05
"1391","Boston","craziness",15,690688,1391,2.17174759080801e-05
"1392","Boston","dangerously",15,690688,1392,2.17174759080801e-05
"1393","Boston","darkness",15,690688,1393,2.17174759080801e-05
"1394","Boston","dishonest",15,690688,1394,2.17174759080801e-05
"1395","Boston","easy",15,690688,1395,2.17174759080801e-05
"1396","Boston","effective",15,690688,1396,2.17174759080801e-05
"1397","Boston","enemy",15,690688,1397,2.17174759080801e-05
"1398","Boston","fierce",15,690688,1398,2.17174759080801e-05
"1399","Boston","foresee",15,690688,1399,2.17174759080801e-05
"1400","Boston","forgetful",15,690688,1400,2.17174759080801e-05
"1401","Boston","importance",15,690688,1401,2.17174759080801e-05
"1402","Boston","inconsiderate",15,690688,1402,2.17174759080801e-05
"1403","Boston","lawyer",15,690688,1403,2.17174759080801e-05
"1404","Boston","loyalty",15,690688,1404,2.17174759080801e-05
"1405","Boston","mail",15,690688,1405,2.17174759080801e-05
"1406","Boston","memorial",15,690688,1406,2.17174759080801e-05
"1407","Boston","munchies",15,690688,1407,2.17174759080801e-05
"1408","Boston","nutritious",15,690688,1408,2.17174759080801e-05
"1409","Boston","oil",15,690688,1409,2.17174759080801e-05
"1410","Boston","overload",15,690688,1410,2.17174759080801e-05
"1411","Boston","pity",15,690688,1411,2.17174759080801e-05
"1412","Boston","punish",15,690688,1412,2.17174759080801e-05
"1413","Boston","quality",15,690688,1413,2.17174759080801e-05
"1414","Boston","rebel",15,690688,1414,2.17174759080801e-05
"1415","Boston","relief",15,690688,1415,2.17174759080801e-05
"1416","Boston","reproach",15,690688,1416,2.17174759080801e-05
"1417","Boston","sensation",15,690688,1417,2.17174759080801e-05
"1418","Boston","shaky",15,690688,1418,2.17174759080801e-05
"1419","Boston","sorely",15,690688,1419,2.17174759080801e-05
"1420","Boston","thirst",15,690688,1420,2.17174759080801e-05
"1421","Boston","title",15,690688,1421,2.17174759080801e-05
"1422","Boston","tool",15,690688,1422,2.17174759080801e-05
"1423","Boston","travesty",15,690688,1423,2.17174759080801e-05
"1424","Boston","vanish",15,690688,1424,2.17174759080801e-05
"1425","Boston","wasteful",15,690688,1425,2.17174759080801e-05
"1426","Boston","wave",15,690688,1426,2.17174759080801e-05
"1427","Boston","weary",15,690688,1427,2.17174759080801e-05
"1428","Boston","whimsical",15,690688,1428,2.17174759080801e-05
"1429","Boston","witch",15,690688,1429,2.17174759080801e-05
"1430","Boston","yearn",15,690688,1430,2.17174759080801e-05
"1431","Boston","argument",14,690688,1431,2.02696441808747e-05
"1432","Boston","automatic",14,690688,1432,2.02696441808747e-05
"1433","Boston","basketball",14,690688,1433,2.02696441808747e-05
"1434","Boston","bath",14,690688,1434,2.02696441808747e-05
"1435","Boston","blatant",14,690688,1435,2.02696441808747e-05
"1436","Boston","blob",14,690688,1436,2.02696441808747e-05
"1437","Boston","bye",14,690688,1437,2.02696441808747e-05
"1438","Boston","candlelight",14,690688,1438,2.02696441808747e-05
"1439","Boston","castle",14,690688,1439,2.02696441808747e-05
"1440","Boston","crawl",14,690688,1440,2.02696441808747e-05
"1441","Boston","craze",14,690688,1441,2.02696441808747e-05
"1442","Boston","depart",14,690688,1442,2.02696441808747e-05
"1443","Boston","disable",14,690688,1443,2.02696441808747e-05
"1444","Boston","goodbye",14,690688,1444,2.02696441808747e-05
"1445","Boston","gruff",14,690688,1445,2.02696441808747e-05
"1446","Boston","harry",14,690688,1446,2.02696441808747e-05
"1447","Boston","inability",14,690688,1447,2.02696441808747e-05
"1448","Boston","lament",14,690688,1448,2.02696441808747e-05
"1449","Boston","long",14,690688,1449,2.02696441808747e-05
"1450","Boston","moan",14,690688,1450,2.02696441808747e-05
"1451","Boston","resistance",14,690688,1451,2.02696441808747e-05
"1452","Boston","rod",14,690688,1452,2.02696441808747e-05
"1453","Boston","spiritual",14,690688,1453,2.02696441808747e-05
"1454","Boston","strive",14,690688,1454,2.02696441808747e-05
"1455","Boston","unite",14,690688,1455,2.02696441808747e-05
"1456","Boston","vouch",14,690688,1456,2.02696441808747e-05
"1457","Boston","ware",14,690688,1457,2.02696441808747e-05
"1458","Boston","witty",14,690688,1458,2.02696441808747e-05
"1459","Boston","aggravate",13,690688,1459,1.88218124536694e-05
"1460","Boston","amaze",13,690688,1460,1.88218124536694e-05
"1461","Boston","attendant",13,690688,1461,1.88218124536694e-05
"1462","Boston","believer",13,690688,1462,1.88218124536694e-05
"1463","Boston","blizzard",13,690688,1463,1.88218124536694e-05
"1464","Boston","carnivorous",13,690688,1464,1.88218124536694e-05
"1465","Boston","chronicle",13,690688,1465,1.88218124536694e-05
"1466","Boston","demolish",13,690688,1466,1.88218124536694e-05
"1467","Boston","doll",13,690688,1467,1.88218124536694e-05
"1468","Boston","donkey",13,690688,1468,1.88218124536694e-05
"1469","Boston","dynamic",13,690688,1469,1.88218124536694e-05
"1470","Boston","exclude",13,690688,1470,1.88218124536694e-05
"1471","Boston","farewell",13,690688,1471,1.88218124536694e-05
"1472","Boston","foot",13,690688,1472,1.88218124536694e-05
"1473","Boston","foray",13,690688,1473,1.88218124536694e-05
"1474","Boston","gently",13,690688,1474,1.88218124536694e-05
"1475","Boston","insight",13,690688,1475,1.88218124536694e-05
"1476","Boston","intoxicate",13,690688,1476,1.88218124536694e-05
"1477","Boston","leap",13,690688,1477,1.88218124536694e-05
"1478","Boston","lighten",13,690688,1478,1.88218124536694e-05
"1479","Boston","luster",13,690688,1479,1.88218124536694e-05
"1480","Boston","oblige",13,690688,1480,1.88218124536694e-05
"1481","Boston","originality",13,690688,1481,1.88218124536694e-05
"1482","Boston","production",13,690688,1482,1.88218124536694e-05
"1483","Boston","responsible",13,690688,1483,1.88218124536694e-05
"1484","Boston","sacrifice",13,690688,1484,1.88218124536694e-05
"1485","Boston","shove",13,690688,1485,1.88218124536694e-05
"1486","Boston","silence",13,690688,1486,1.88218124536694e-05
"1487","Boston","snow",13,690688,1487,1.88218124536694e-05
"1488","Boston","softly",13,690688,1488,1.88218124536694e-05
"1489","Boston","surcharge",13,690688,1489,1.88218124536694e-05
"1490","Boston","abortion",12,690688,1490,1.7373980726464e-05
"1491","Boston","accidental",12,690688,1491,1.7373980726464e-05
"1492","Boston","adverse",12,690688,1492,1.7373980726464e-05
"1493","Boston","allure",12,690688,1493,1.7373980726464e-05
"1494","Boston","anomaly",12,690688,1494,1.7373980726464e-05
"1495","Boston","arm",12,690688,1495,1.7373980726464e-05
"1496","Boston","aspire",12,690688,1496,1.7373980726464e-05
"1497","Boston","assault",12,690688,1497,1.7373980726464e-05
"1498","Boston","awesomeness",12,690688,1498,1.7373980726464e-05
"1499","Boston","bomber",12,690688,1499,1.7373980726464e-05
"1500","Boston","brisk",12,690688,1500,1.7373980726464e-05
"1501","Boston","cancer",12,690688,1501,1.7373980726464e-05
"1502","Boston","charm",12,690688,1502,1.7373980726464e-05
"1503","Boston","clock",12,690688,1503,1.7373980726464e-05
"1504","Boston","commonwealth",12,690688,1504,1.7373980726464e-05
"1505","Boston","compact",12,690688,1505,1.7373980726464e-05
"1506","Boston","completion",12,690688,1506,1.7373980726464e-05
"1507","Boston","confess",12,690688,1507,1.7373980726464e-05
"1508","Boston","congrats",12,690688,1508,1.7373980726464e-05
"1509","Boston","contamination",12,690688,1509,1.7373980726464e-05
"1510","Boston","cop",12,690688,1510,1.7373980726464e-05
"1511","Boston","criticize",12,690688,1511,1.7373980726464e-05
"1512","Boston","deadly",12,690688,1512,1.7373980726464e-05
"1513","Boston","demon",12,690688,1513,1.7373980726464e-05
"1514","Boston","depend",12,690688,1514,1.7373980726464e-05
"1515","Boston","despair",12,690688,1515,1.7373980726464e-05
"1516","Boston","develop",12,690688,1516,1.7373980726464e-05
"1517","Boston","diabolical",12,690688,1517,1.7373980726464e-05
"1518","Boston","disastrous",12,690688,1518,1.7373980726464e-05
"1519","Boston","discrimination",12,690688,1519,1.7373980726464e-05
"1520","Boston","doom",12,690688,1520,1.7373980726464e-05
"1521","Boston","dreadfully",12,690688,1521,1.7373980726464e-05
"1522","Boston","exhaust",12,690688,1522,1.7373980726464e-05
"1523","Boston","glitter",12,690688,1523,1.7373980726464e-05
"1524","Boston","gravitate",12,690688,1524,1.7373980726464e-05
"1525","Boston","hatred",12,690688,1525,1.7373980726464e-05
"1526","Boston","heartily",12,690688,1526,1.7373980726464e-05
"1527","Boston","heyday",12,690688,1527,1.7373980726464e-05
"1528","Boston","hobo",12,690688,1528,1.7373980726464e-05
"1529","Boston","incredulous",12,690688,1529,1.7373980726464e-05
"1530","Boston","inefficient",12,690688,1530,1.7373980726464e-05
"1531","Boston","majestic",12,690688,1531,1.7373980726464e-05
"1532","Boston","mastery",12,690688,1532,1.7373980726464e-05
"1533","Boston","mate",12,690688,1533,1.7373980726464e-05
"1534","Boston","modify",12,690688,1534,1.7373980726464e-05
"1535","Boston","oddity",12,690688,1535,1.7373980726464e-05
"1536","Boston","oppressive",12,690688,1536,1.7373980726464e-05
